sourceId,status,dateLastModified,metadata,username,userIds,enabledUser,givenName,familyName,middleName,role,identifier,email,sms,phone,agents,orgs,grades,password
,active,2024-06-17T15:21:20.413Z,,Brian.Tinio@example.com,"[{'type': 'CA', 'identifier': '9940002547'}]",true,Brian,Tinio,,student,994_STU_99402547,Brian.Tinio@example.com,,7775553098,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['12'],
,active,2024-06-17T15:21:20.443Z,,Carla.Tipton@example.com,"[{'type': 'CA', 'identifier': '9940002549'}]",true,Carla,Tipton,Marie,student,994_STU_99402549,Carla.Tipton@example.com,,7775552786,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['11'],
,active,2024-06-17T15:21:20.477Z,,Brittany.Tolentino@example.com,"[{'type': 'CA', 'identifier': '9940002550'}]",true,Brittany,Tolentino,Justine,student,994_STU_99402550,Brittany.Tolentino@example.com,,7775559776,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['09'],
,active,2024-06-17T15:21:20.507Z,,Courtney.Tolentino@example.com,"[{'type': 'CA', 'identifier': '9940002551'}]",true,Courtney,Tolentino,C,student,994_STU_99402551,Courtney.Tolentino@example.com,,7775550313,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['11'],
,active,2024-06-17T15:21:20.537Z,,Scott.Tomasso@example.com,"[{'type': 'CA', 'identifier': '9940002552'}]",true,Scott,Tomasso,A,student,994_STU_99402552,Scott.Tomasso@example.com,,7775559466,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['12'],
,active,2024-06-17T15:21:20.570Z,,Anthony.Tomimitsu@example.com,"[{'type': 'CA', 'identifier': '9940002554'}]",true,Anthony,Tomimitsu,K,student,994_STU_99402554,Anthony.Tomimitsu@example.com,,7775552413,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['09'],
,active,2024-06-17T15:21:20.617Z,,Jeffrey.Toriz@example.com,"[{'type': 'CA', 'identifier': '9940002555'}]",true,Jeffrey,Toriz,F,student,994_STU_99402555,Jeffrey.Toriz@example.com,,7775559700,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['09'],
,active,2024-05-22T05:17:18.970Z,,Jennifer.Torres@example.com,"[{'type': 'CA', 'identifier': '9940002558'}]",true,Jennifer,Torres,Priscilla,student,994_STU_99402558,Jennifer.Torres@example.com,,7775551941,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['09'],
,active,2024-06-17T15:21:20.647Z,,Jocelyn.Torres@example.com,"[{'type': 'CA', 'identifier': '9940002559'}]",true,Jocelyn,Torres,R,student,994_STU_99402559,Jocelyn.Torres@example.com,,7775550505,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['09'],
,active,2023-07-11T01:04:44.580Z,,Leah.Torres@example.com,"[{'type': 'CA', 'identifier': '9940002560'}]",true,Leah,Torres,Rose,student,994_STU_99402560,Leah.Torres@example.com,,7775559085,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['10'],
,active,2024-06-17T15:21:20.680Z,,Jessica.Tortora@example.com,"[{'type': 'CA', 'identifier': '9940002563'}]",true,Jessica,Tortora,,student,994_STU_99402563,Jessica.Tortora@example.com,,7775554221,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['10'],
,active,2024-06-17T15:21:20.710Z,,Sarah.Tortora@example.com,"[{'type': 'CA', 'identifier': '9940002564'}]",true,Sarah,Tortora,Leanne,student,994_STU_99402564,Sarah.Tortora@example.com,,7775554221,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['12'],
,active,2024-06-17T15:21:20.740Z,,Ryan.Touma@example.com,"[{'type': 'CA', 'identifier': '9940002565'}]",true,Ryan,Touma,,student,994_STU_99402565,Ryan.Touma@example.com,,7775550878,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['09'],
,active,2024-06-17T15:21:20.787Z,,Katelyn.Tracy@example.com,"[{'type': 'CA', 'identifier': '9940002567'}]",true,Katelyn,Tracy,Kathleen,student,994_STU_99402567,Katelyn.Tracy@example.com,,7775557865,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['11'],
,active,2024-06-17T15:21:20.820Z,,Nadine.Trang@example.com,"[{'type': 'CA', 'identifier': '9940002568'}]",true,Nadine,Trang,,student,994_STU_99402568,Nadine.Trang@example.com,,7775550655,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['12'],
,active,2024-06-17T15:21:20.850Z,,Naomi.Trieu@example.com,"[{'type': 'CA', 'identifier': '9940002574'}]",true,Naomi,Trieu,,student,994_STU_99402574,Naomi.Trieu@example.com,,7775552724,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['11'],
,active,2024-06-17T15:21:20.880Z,,Marc.Trinh@example.com,"[{'type': 'CA', 'identifier': '9940002575'}]",true,Marc,Trinh,Joshua,student,994_STU_99402575,Marc.Trinh@example.com,,7775556467,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['12'],
,active,2024-06-17T15:21:20.913Z,,Brittany.Trinidad@example.com,"[{'type': 'CA', 'identifier': '9940002576'}]",true,Brittany,Trinidad,F,student,994_STU_99402576,Brittany.Trinidad@example.com,,7775559995,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['12'],
,active,2024-06-17T15:21:20.943Z,,Gretel.Trobel@example.com,"[{'type': 'CA', 'identifier': '9940002578'}]",true,Gretel,Trobel,,student,994_STU_99402578,Gretel.Trobel@example.com,,7775551003,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['12'],
,active,2024-06-17T15:21:20.990Z,,Kevin.Trujillo@example.com,"[{'type': 'CA', 'identifier': '9940002580'}]",true,Kevin,Trujillo,,student,994_STU_99402580,Kevin.Trujillo@example.com,,9995424003,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['12'],
,active,2024-06-17T15:21:21.023Z,,Francisco.Tucker@example.com,"[{'type': 'CA', 'identifier': '9940002583'}]",true,Francisco,Tucker,Nathan,student,994_STU_99402583,Francisco.Tucker@example.com,,7775558775,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['12'],
,active,2024-06-17T15:21:21.053Z,,Daniel.Turner@example.com,"[{'type': 'CA', 'identifier': '9940002585'}]",true,Daniel,Turner,P,student,994_STU_99402585,Daniel.Turner@example.com,,7775553824,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['12'],
,active,2024-06-17T15:21:21.083Z,,Elizabeth.Turner@example.com,"[{'type': 'CA', 'identifier': '9940002586'}]",true,Elizabeth,Turner,,student,994_STU_99402586,Elizabeth.Turner@example.com,,7775555818,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['10'],
,active,2024-06-17T15:21:21.117Z,,Megan.Turner@example.com,"[{'type': 'CA', 'identifier': '9940002587'}]",true,Megan,Turner,Michelle,student,994_STU_99402587,Megan.Turner@example.com,,7775555873,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['10'],
,active,2024-06-17T15:21:21.163Z,,Diana.Tuthill@example.com,"[{'type': 'CA', 'identifier': '9940002589'}]",true,Diana,Tuthill,Ann,student,994_STU_99402589,Diana.Tuthill@example.com,,7775552261,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['09'],
,active,2024-06-17T15:21:21.193Z,,Paul.Tuttle@example.com,"[{'type': 'CA', 'identifier': '9940002590'}]",true,Paul,Tuttle,,student,994_STU_99402590,Paul.Tuttle@example.com,,7775550331,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['11'],
,active,2024-06-17T15:21:21.227Z,,Joshua.Tweten@example.com,"[{'type': 'CA', 'identifier': '9940002592'}]",true,Joshua,Tweten,L,student,994_STU_99402592,Joshua.Tweten@example.com,,7775550274,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['11'],
,active,2024-06-17T15:21:21.257Z,,Kevin.Tweten@example.com,"[{'type': 'CA', 'identifier': '9940002593'}]",true,Kevin,Tweten,R,student,994_STU_99402593,Kevin.Tweten@example.com,,7775550274,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['09'],
,active,2024-06-17T15:21:21.287Z,,Christopher.Udengwu@example.com,"[{'type': 'CA', 'identifier': '9940002594'}]",true,Christopher,Udengwu,,student,994_STU_99402594,Christopher.Udengwu@example.com,,7775558968,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['09'],
,active,2024-06-17T15:21:21.320Z,,Monique.Ullom@example.com,"[{'type': 'CA', 'identifier': '9940002595'}]",true,Monique,Ullom,Nicole,student,994_STU_99402595,Monique.Ullom@example.com,,7775550364,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['12'],
,active,2024-06-17T15:21:21.350Z,,Claudia.Uphus@example.com,"[{'type': 'CA', 'identifier': '9940002598'}]",true,Claudia,Uphus,,student,994_STU_99402598,Claudia.Uphus@example.com,,7775555412,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['12'],
,active,2024-06-17T15:21:21.397Z,,Justin.Urquiza@example.com,"[{'type': 'CA', 'identifier': '9940002600'}]",true,Justin,Urquiza,,student,994_STU_99402600,Justin.Urquiza@example.com,,7775557332,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['11'],
,active,2024-06-17T15:21:21.430Z,,Tiffany.Valdes@example.com,"[{'type': 'CA', 'identifier': '9940002601'}]",true,Tiffany,Valdes,N,student,994_STU_99402601,Tiffany.Valdes@example.com,,7775551889,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['09'],
,active,2024-06-17T15:21:21.460Z,,Emily.Valdez@example.com,"[{'type': 'CA', 'identifier': '9940002604'}]",true,Emily,Valdez,Nicole,student,994_STU_99402604,Emily.Valdez@example.com,,7775551965,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['10'],
,active,2024-06-17T15:21:21.490Z,,Kacie.Valdez@example.com,"[{'type': 'CA', 'identifier': '9940002605'}]",true,Kacie,Valdez,Elizabeth,student,994_STU_99402605,Kacie.Valdez@example.com,,7775552189,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['11'],
,active,2024-06-17T15:21:21.523Z,,Travis.Valdez@example.com,"[{'type': 'CA', 'identifier': '9940002608'}]",true,Travis,Valdez,,student,994_STU_99402608,Travis.Valdez@example.com,,7775554821,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['11'],
,active,2024-06-17T15:21:21.553Z,,Kaitlynn.Valencia@example.com,"[{'type': 'CA', 'identifier': '9940002611'}]",true,Kaitlynn,Valencia,,student,994_STU_99402611,Kaitlynn.Valencia@example.com,,7775551027,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['09'],
,active,2024-06-17T15:21:21.583Z,,Nereida.Valencia@example.com,"[{'type': 'CA', 'identifier': '9940002612'}]",true,Nereida,Valencia,Monique,student,994_STU_99402612,Nereida.Valencia@example.com,,7775555781,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['10'],
,active,2024-06-17T15:21:21.630Z,,Anita.Valenzuela@example.com,"[{'type': 'CA', 'identifier': '9940002614'}]",true,Anita,Valenzuela,K,student,994_STU_99402614,Anita.Valenzuela@example.com,,7775550291,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['09'],
,active,2024-06-17T15:21:21.663Z,,Taryn.Valenzuela@example.com,"[{'type': 'CA', 'identifier': '9940002615'}]",true,Taryn,Valenzuela,,student,994_STU_99402615,Taryn.Valenzuela@example.com,,7775556421,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['09'],
,active,2024-06-17T15:21:21.693Z,,Paul.Vallejo@example.com,"[{'type': 'CA', 'identifier': '9940002616'}]",true,Paul,Vallejo,,student,994_STU_99402616,Paul.Vallejo@example.com,,7775553375,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['11'],
,active,2024-06-17T15:21:21.727Z,,Robinder.Valles@example.com,"[{'type': 'CA', 'identifier': '9940002618'}]",true,Robinder,Valles,Raymond,student,994_STU_99402618,Robinder.Valles@example.com,,7775553937,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['09'],
,active,2024-06-17T15:21:21.757Z,,Justin.Vallette@example.com,"[{'type': 'CA', 'identifier': '9940002619'}]",true,Justin,Vallette,,student,994_STU_99402619,Justin.Vallette@example.com,,7775551965,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['12'],
,active,2024-06-17T15:21:21.803Z,,Kristel.Vallette@example.com,"[{'type': 'CA', 'identifier': '9940002620'}]",true,Kristel,Vallette,M,student,994_STU_99402620,Kristel.Vallette@example.com,,7775551965,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['10'],
,active,2024-06-17T15:21:21.833Z,,Trisha.Valmonte@example.com,"[{'type': 'CA', 'identifier': '9940002621'}]",true,Trisha,Valmonte,,student,994_STU_99402621,Trisha.Valmonte@example.com,,7775550563,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['10'],
,active,2024-06-17T15:21:21.867Z,,Tiffany.Van Slyke@example.com,"[{'type': 'CA', 'identifier': '9940002622'}]",true,Tiffany,Van Slyke,,student,994_STU_99402622,Tiffany.Van Slyke@example.com,,7775554936,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['10'],
,active,2024-06-17T15:21:21.897Z,,Jake.Van Zile@example.com,"[{'type': 'CA', 'identifier': '9940002623'}]",true,Jake,Van Zile,,student,994_STU_99402623,Jake.Van Zile@example.com,,7775553571,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['12'],
,active,2024-06-17T15:21:21.930Z,,Jonathan.Van Zile@example.com,"[{'type': 'CA', 'identifier': '9940002624'}]",true,Jonathan,Van Zile,D,student,994_STU_99402624,Jonathan.Van Zile@example.com,,7775553571,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['09'],
,active,2024-06-17T15:21:21.960Z,,Ashley.Vanderwende@example.com,"[{'type': 'CA', 'identifier': '9940002625'}]",true,Ashley,Vanderwende,A,student,994_STU_99402625,Ashley.Vanderwende@example.com,,7775552259,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['09'],
,active,2024-06-17T15:21:21.990Z,,Tessa.Varela@example.com,"[{'type': 'CA', 'identifier': '9940002627'}]",true,Tessa,Varela,,student,994_STU_99402627,Tessa.Varela@example.com,,7775550560,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['12'],
,active,2024-06-17T15:21:22.023Z,,Amanda.Vargas@example.com,"[{'type': 'CA', 'identifier': '9940002628'}]",true,Amanda,Vargas,,student,994_STU_99402628,Amanda.Vargas@example.com,,7775559149,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['09'],
,active,2024-06-17T15:21:22.070Z,,Meredith.Vargas@example.com,"[{'type': 'CA', 'identifier': '9940002632'}]",true,Meredith,Vargas,,student,994_STU_99402632,Meredith.Vargas@example.com,,7775555924,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['09'],
,active,2024-06-17T15:21:22.100Z,,Victoria.Vargas@example.com,"[{'type': 'CA', 'identifier': '9940002633'}]",true,Victoria,Vargas,,student,994_STU_99402633,Victoria.Vargas@example.com,,7775552503,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['09'],
,active,2024-06-17T15:21:22.130Z,,Crystal.Vasquez@example.com,"[{'type': 'CA', 'identifier': '9940002637'}]",true,Crystal,Vasquez,,student,994_STU_99402637,Crystal.Vasquez@example.com,,7775551048,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['09'],
,active,2024-06-17T15:21:22.163Z,,Katharine.Vasquez@example.com,"[{'type': 'CA', 'identifier': '9940002639'}]",true,Katharine,Vasquez,,student,994_STU_99402639,Katharine.Vasquez@example.com,,7775550799,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['09'],
,active,2024-06-17T15:21:22.193Z,,Kimberly.Vasquez@example.com,"[{'type': 'CA', 'identifier': '9940002640'}]",true,Kimberly,Vasquez,Angelica,student,994_STU_99402640,Kimberly.Vasquez@example.com,,7775558048,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['10'],
,active,2024-06-17T15:21:22.227Z,,Justin.Vazquez@example.com,"[{'type': 'CA', 'identifier': '9940002642'}]",true,Justin,Vazquez,,student,994_STU_99402642,Justin.Vazquez@example.com,,7775551047,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['12'],
,active,2024-06-17T15:21:22.257Z,,Jennifer.Velasquez@example.com,"[{'type': 'CA', 'identifier': '9940002647'}]",true,Jennifer,Velasquez,,student,994_STU_99402647,Jennifer.Velasquez@example.com,,7775555727,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['09'],
,active,2024-06-17T15:21:22.287Z,,Christopher.Velky@example.com,"[{'type': 'CA', 'identifier': '9940002649'}]",true,Christopher,Velky,W,student,994_STU_99402649,Christopher.Velky@example.com,,7775552702,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['11'],
,active,2024-06-17T15:21:22.333Z,,Jennifer.Velosa@example.com,"[{'type': 'CA', 'identifier': '9940002651'}]",true,Jennifer,Velosa,Nicole,student,994_STU_99402651,Jennifer.Velosa@example.com,,7775559981,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['11'],
,active,2024-06-17T15:21:22.367Z,,Ryan.Venegas@example.com,"[{'type': 'CA', 'identifier': '9940002653'}]",true,Ryan,Venegas,Bryan,student,994_STU_99402653,Ryan.Venegas@example.com,,7775552952,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['11'],
,active,2024-06-17T15:21:22.397Z,,Keri.Verayo@example.com,"[{'type': 'CA', 'identifier': '9940002655'}]",true,Keri,Verayo,M,student,994_STU_99402655,Keri.Verayo@example.com,,7775555726,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['10'],
,active,2024-06-17T15:21:22.430Z,,Andrea.Verdugo@example.com,"[{'type': 'CA', 'identifier': '9940002656'}]",true,Andrea,Verdugo,,student,994_STU_99402656,Andrea.Verdugo@example.com,,7775555102,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['09'],
,active,2024-06-17T15:21:22.460Z,,Elizabeth.Verdugo@example.com,"[{'type': 'CA', 'identifier': '9940002657'}]",true,Elizabeth,Verdugo,R,student,994_STU_99402657,Elizabeth.Verdugo@example.com,,7775552567,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['12'],
,active,2024-06-17T15:21:22.490Z,,Anthony.Vernon@example.com,"[{'type': 'CA', 'identifier': '9940002660'}]",true,Anthony,Vernon,Alexander,student,994_STU_99402660,Anthony.Vernon@example.com,,7775559889,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['12'],
,active,2024-06-17T15:21:22.537Z,,Marlene.Vieth@example.com,"[{'type': 'CA', 'identifier': '9940002664'}]",true,Marlene,Vieth,Renee,student,994_STU_99402664,Marlene.Vieth@example.com,,7775557802,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['10'],
,active,2024-06-17T15:21:22.570Z,,Andrew.Villa@example.com,"[{'type': 'CA', 'identifier': '9940002665'}]",true,Andrew,Villa,,student,994_STU_99402665,Andrew.Villa@example.com,,,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['09'],
,active,2024-06-17T15:21:22.600Z,,Bryan.Villa@example.com,"[{'type': 'CA', 'identifier': '9940002666'}]",true,Bryan,Villa,M,student,994_STU_99402666,Bryan.Villa@example.com,,7775557028,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['09'],
,active,2024-06-17T15:21:22.630Z,,Andrea.Villalobos@example.com,"[{'type': 'CA', 'identifier': '9940002667'}]",true,Andrea,Villalobos,Renee,student,994_STU_99402667,Andrea.Villalobos@example.com,,7775550477,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['10'],
,active,2024-06-17T15:21:22.663Z,,Steven.Villalobos@example.com,"[{'type': 'CA', 'identifier': '9940002668'}]",true,Steven,Villalobos,James,student,994_STU_99402668,Steven.Villalobos@example.com,,7775553372,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['11'],
,active,2024-06-17T15:21:22.710Z,,Alicia.Villalta@example.com,"[{'type': 'CA', 'identifier': '9940002670'}]",true,Alicia,Villalta,E,student,994_STU_99402670,Alicia.Villalta@example.com,,7775550080,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['12'],
,active,2024-06-17T15:21:22.740Z,,Venessa.Villanueva@example.com,"[{'type': 'CA', 'identifier': '9940002671'}]",true,Venessa,Villanueva,Leigh,student,994_STU_99402671,Venessa.Villanueva@example.com,,7775558503,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['09'],
,active,2024-06-17T15:21:22.773Z,,Richard.Villegas@example.com,"[{'type': 'CA', 'identifier': '9940002677'}]",true,Richard,Villegas,R,student,994_STU_99402677,Richard.Villegas@example.com,,7775559008,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['12'],
,active,2024-06-17T15:21:22.803Z,,Andrew.Viloria@example.com,"[{'type': 'CA', 'identifier': '9940002678'}]",true,Andrew,Viloria,Wayne,student,994_STU_99402678,Andrew.Viloria@example.com,,7775552223,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['09'],
,active,2024-06-17T15:21:22.833Z,,Brendan.Virgen@example.com,"[{'type': 'CA', 'identifier': '9940002680'}]",true,Brendan,Virgen,,student,994_STU_99402680,Brendan.Virgen@example.com,,7775554205,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['12'],
,active,2024-06-17T15:21:22.867Z,,Kelli.Volkov@example.com,"[{'type': 'CA', 'identifier': '9940002682'}]",true,Kelli,Volkov,,student,994_STU_99402682,Kelli.Volkov@example.com,,7775556205,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['12'],
,active,2024-06-17T15:21:22.897Z,,Charlie.Wadie@example.com,"[{'type': 'CA', 'identifier': '9940002683'}]",true,Charlie,Wadie,Nabil,student,994_STU_99402683,Charlie.Wadie@example.com,,7775559235,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['09'],
,active,2024-06-17T15:21:22.943Z,,Ada.Wadsley@example.com,"[{'type': 'CA', 'identifier': '9940002685'}]",true,Ada,Wadsley,Nicole,student,994_STU_99402685,Ada.Wadsley@example.com,,7775553355,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['12'],
,active,2024-06-17T15:21:22.977Z,,Christine.Waki@example.com,"[{'type': 'CA', 'identifier': '9940002687'}]",true,Christine,Waki,,student,994_STU_99402687,Christine.Waki@example.com,,7775559482,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['11'],
,active,2024-06-17T15:21:23.007Z,,Alexis.Walck@example.com,"[{'type': 'CA', 'identifier': '9940002688'}]",true,Alexis,Walck,,student,994_STU_99402688,Alexis.Walck@example.com,,7775553953,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['12'],
,active,2024-06-17T15:21:23.037Z,,Jessica.Walker@example.com,"[{'type': 'CA', 'identifier': '9940002689'}]",true,Jessica,Walker,E,student,994_STU_99402689,Jessica.Walker@example.com,,7775559155,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['11'],
,active,2024-06-17T15:21:23.070Z,,Julie.Walker@example.com,"[{'type': 'CA', 'identifier': '9940002691'}]",true,Julie,Walker,,student,994_STU_99402691,Julie.Walker@example.com,,7775552516,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['11'],
,active,2024-06-17T15:21:23.100Z,,Nichole.Walker@example.com,"[{'type': 'CA', 'identifier': '9940002692'}]",true,Nichole,Walker,May,student,994_STU_99402692,Nichole.Walker@example.com,,7775558468,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['12'],
,active,2024-06-17T15:21:23.130Z,,Sean.Walker@example.com,"[{'type': 'CA', 'identifier': '9940002693'}]",true,Sean,Walker,,student,994_STU_99402693,Sean.Walker@example.com,,7775557873,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['12'],
,active,2024-06-17T15:21:23.180Z,,Andrew.Waller@example.com,"[{'type': 'CA', 'identifier': '9940002696'}]",true,Andrew,Waller,J,student,994_STU_99402696,Andrew.Waller@example.com,,7775559058,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['12'],
